sep=; 
"url";"year";"month";"valor";"count";"site";"region";"provincia";"comuna";"coord_utm";"huso";"longitud";"latitud";"tecnica";"unidad";"pollutant"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/513/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;7;9.00321428571429;21;"Cuerpo de Bomberos ";"V";"Quillota";"Quillota";"289762 E 6359166 N";19;-71.2474237788773;-32.8855084171758;"No informado";"s/i";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/513/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;4;0.243166666666667;5;"Cuerpo de Bomberos ";"V";"Quillota";"Quillota";"289762 E 6359166 N";19;-71.2474237788773;-32.8855084171758;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/513/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;5;0.336599462365591;31;"Cuerpo de Bomberos ";"V";"Quillota";"Quillota";"289762 E 6359166 N";19;-71.2474237788773;-32.8855084171758;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/513/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;6;0.483999396135266;30;"Cuerpo de Bomberos ";"V";"Quillota";"Quillota";"289762 E 6359166 N";19;-71.2474237788773;-32.8855084171758;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/513/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;7;0.424861111111111;21;"Cuerpo de Bomberos ";"V";"Quillota";"Quillota";"289762 E 6359166 N";19;-71.2474237788773;-32.8855084171758;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/513/Cal/PM25/PM25.horario.horario.ic&from=200426&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;4;10.4219696969697;5;"Cuerpo de Bomberos ";"V";"Quillota";"Quillota";"289762 E 6359166 N";19;-71.2474237788773;-32.8855084171758;"Atenuación Beta";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/513/Cal/PM25/PM25.horario.horario.ic&from=200426&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;5;23.8870967741935;31;"Cuerpo de Bomberos ";"V";"Quillota";"Quillota";"289762 E 6359166 N";19;-71.2474237788773;-32.8855084171758;"Atenuación Beta";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/513/Cal/PM25/PM25.horario.horario.ic&from=200426&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;6;31.7232323232323;30;"Cuerpo de Bomberos ";"V";"Quillota";"Quillota";"289762 E 6359166 N";19;-71.2474237788773;-32.8855084171758;"Atenuación Beta";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/513/Cal/PM25/PM25.horario.horario.ic&from=200426&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;7;30.6944444444444;21;"Cuerpo de Bomberos ";"V";"Quillota";"Quillota";"289762 E 6359166 N";19;-71.2474237788773;-32.8855084171758;"Atenuación Beta";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/515/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;4;4.1825;9;"La Palma";"V";"Quillota";"Quillota";"2933302 E 6358631 N";19;NA;NA;"No informado";"ug/m3N";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/515/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;5;9.51354838709677;31;"La Palma";"V";"Quillota";"Quillota";"2933302 E 6358631 N";19;NA;NA;"No informado";"ug/m3N";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/515/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;6;8.96670977011494;29;"La Palma";"V";"Quillota";"Quillota";"2933302 E 6358631 N";19;NA;NA;"No informado";"ug/m3N";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/515/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;7;6.95297619047619;21;"La Palma";"V";"Quillota";"Quillota";"2933302 E 6358631 N";19;NA;NA;"No informado";"ug/m3N";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/515/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;4;0.213240740740741;9;"La Palma";"V";"Quillota";"Quillota";"2933302 E 6358631 N";19;NA;NA;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/515/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;5;0.231827956989247;31;"La Palma";"V";"Quillota";"Quillota";"2933302 E 6358631 N";19;NA;NA;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/515/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;6;0.389137931034483;29;"La Palma";"V";"Quillota";"Quillota";"2933302 E 6358631 N";19;NA;NA;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/515/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;7;0.332261904761905;21;"La Palma";"V";"Quillota";"Quillota";"2933302 E 6358631 N";19;NA;NA;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/515/Cal/PM25/PM25.horario.horario.ic&from=200422&to=200528&path=/usr/airviro/data/CONAMA/&lang=esp";2020;4;1;2;"La Palma";"V";"Quillota";"Quillota";"2933302 E 6358631 N";19;NA;NA;"No informado";"s/i";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/515/Cal/PM25/PM25.horario.horario.ic&from=200422&to=200528&path=/usr/airviro/data/CONAMA/&lang=esp";2020;5;1;10;"La Palma";"V";"Quillota";"Quillota";"2933302 E 6358631 N";19;NA;NA;"No informado";"s/i";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;4;6.94340277777778;6;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"No informado";"ug/m3N";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;5;9.7951747311828;31;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"No informado";"ug/m3N";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;6;8.96886706349206;30;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"No informado";"ug/m3N";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;7;6.19515873015873;21;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"No informado";"ug/m3N";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;4;0.152222222222222;6;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;5;0.191678354371202;31;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;6;0.24993143390426;30;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/0004/0004.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;7;0.209563727335466;21;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"IRND con filtro gaseoso de correlacion";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/PM25/PM25.horario.horario.ic&from=200425&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;4;8.88979468599034;6;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"Atenuación Beta";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/PM25/PM25.horario.horario.ic&from=200425&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;5;22.3288335670874;31;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"Atenuación Beta";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/PM25/PM25.horario.horario.ic&from=200425&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;6;26.1609417152895;28;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"Atenuación Beta";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/514/Cal/PM25/PM25.horario.horario.ic&from=200425&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2020;7;20.1870961164439;21;"San Pedro";"V";"Quillota";"Quillota";"287372 E 6353370 N";19;-71.2742914076228;-32.9372883327218;"Atenuación Beta";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/549/Cal/PM25/PM25.horario.horario.ic&from=160101&to=161012&path=/usr/airviro/data/CONAMA/&lang=esp";2016;1;6.43206025208254;31;"Quilpue";"V";"Valparaíso";"Quilpué";"272673 E 6340819 N";19;-71.4345000749348;-33.0474413247694;"ATENUACIÓN DE RADIACIÓN BETA - MET ONE BAM1020";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/549/Cal/PM25/PM25.horario.horario.ic&from=160101&to=161012&path=/usr/airviro/data/CONAMA/&lang=esp";2016;2;8.79301698079532;29;"Quilpue";"V";"Valparaíso";"Quilpué";"272673 E 6340819 N";19;-71.4345000749348;-33.0474413247694;"ATENUACIÓN DE RADIACIÓN BETA - MET ONE BAM1020";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/549/Cal/PM25/PM25.horario.horario.ic&from=160101&to=161012&path=/usr/airviro/data/CONAMA/&lang=esp";2016;3;17.558876273935;30;"Quilpue";"V";"Valparaíso";"Quilpué";"272673 E 6340819 N";19;-71.4345000749348;-33.0474413247694;"ATENUACIÓN DE RADIACIÓN BETA - MET ONE BAM1020";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/549/Cal/PM25/PM25.horario.horario.ic&from=160101&to=161012&path=/usr/airviro/data/CONAMA/&lang=esp";2016;4;13.4001872120663;30;"Quilpue";"V";"Valparaíso";"Quilpué";"272673 E 6340819 N";19;-71.4345000749348;-33.0474413247694;"ATENUACIÓN DE RADIACIÓN BETA - MET ONE BAM1020";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/549/Cal/PM25/PM25.horario.horario.ic&from=160101&to=161012&path=/usr/airviro/data/CONAMA/&lang=esp";2016;5;26.6404030206872;31;"Quilpue";"V";"Valparaíso";"Quilpué";"272673 E 6340819 N";19;-71.4345000749348;-33.0474413247694;"ATENUACIÓN DE RADIACIÓN BETA - MET ONE BAM1020";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/549/Cal/PM25/PM25.horario.horario.ic&from=160101&to=161012&path=/usr/airviro/data/CONAMA/&lang=esp";2016;6;46.7128729738456;30;"Quilpue";"V";"Valparaíso";"Quilpué";"272673 E 6340819 N";19;-71.4345000749348;-33.0474413247694;"ATENUACIÓN DE RADIACIÓN BETA - MET ONE BAM1020";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/549/Cal/PM25/PM25.horario.horario.ic&from=160101&to=161012&path=/usr/airviro/data/CONAMA/&lang=esp";2016;7;37.2425026708909;31;"Quilpue";"V";"Valparaíso";"Quilpué";"272673 E 6340819 N";19;-71.4345000749348;-33.0474413247694;"ATENUACIÓN DE RADIACIÓN BETA - MET ONE BAM1020";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/549/Cal/PM25/PM25.horario.horario.ic&from=160101&to=161012&path=/usr/airviro/data/CONAMA/&lang=esp";2016;8;17.7643545064601;31;"Quilpue";"V";"Valparaíso";"Quilpué";"272673 E 6340819 N";19;-71.4345000749348;-33.0474413247694;"ATENUACIÓN DE RADIACIÓN BETA - MET ONE BAM1020";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/549/Cal/PM25/PM25.horario.horario.ic&from=160101&to=161012&path=/usr/airviro/data/CONAMA/&lang=esp";2016;9;18.4773242630386;21;"Quilpue";"V";"Valparaíso";"Quilpué";"272673 E 6340819 N";19;-71.4345000749348;-33.0474413247694;"ATENUACIÓN DE RADIACIÓN BETA - MET ONE BAM1020";"ug/m3";"mp2.5"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;1;37.5234668071316;31;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;2;28.8379760046227;29;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;3;22.113176081586;31;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;4;14.0959412629191;30;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;5;29.1959077617704;31;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;6;38.59056155;25;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;7;14.6448075471399;27;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;8;7.27217790083854;29;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;9;7.57468528767428;26;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;10;6.47865482133289;30;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;11;4.42119404693676;30;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2016;12;3.39308413618326;30;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;1;4.07727390859116;29;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;2;4.66816182182421;26;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;3;6.54904806452144;31;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;4;10.4875239027778;30;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;5;11.3145629985869;31;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;6;12.3538925120773;30;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;7;13.9752309384164;31;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;8;10.5110080645161;31;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;9;9.07548371133697;30;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;10;7.14325146627566;31;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;11;6.49349166666667;30;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2017;12;5.92141129032258;31;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2018;1;5.41433406647116;31;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RV/539/Cal/0003/0003.horario.horario.ic&from=160101&to=200722&path=/usr/airviro/data/CONAMA/&lang=esp";2018;2;6.14130875917561;28;"Centro Quintero";"V";"Valparaíso";"Quintero";"262853 E 6369407 N";19;NA;NA;"Principio Detencion de quimioluminiscencia";"ppb";"no2"
